tempo_s,bpm_ecg
399.81,87.21
400.54,82.42
401.27,82.42
402.01,80.21
402.77,78.95
403.50,82.19
404.19,87.21
404.87,88.24
405.58,85.23
406.30,83.33
407.00,85.23
407.68,87.98
408.33,92.59
408.98,92.59
409.64,90.09
410.30,91.74
410.99,86.96
411.72,82.42
412.43,84.51
413.13,84.75
413.89,79.79
414.63,81.08
415.33,85.47
416.02,86.46
416.70,88.24
417.36,90.63
418.02,91.19
418.67,92.59
419.30,95.54
419.94,92.88
420.61,90.36
421.25,94.04
421.89,92.59
422.56,89.55
423.24,88.24
423.92,88.24
424.64,84.27
425.40,78.33
426.14,81.52
426.84,85.47
427.55,84.27
428.29,81.74
429.04,79.58
429.76,83.33
430.50,80.65
431.26,79.16
431.98,83.57
432.71,82.19
433.41,85.71
434.11,85.23
434.85,81.74
435.58,82.42
436.30,83.33
437.03,81.97
437.73,85.47
438.43,85.47
439.14,85.23
439.84,85.23
440.54,85.96
441.22,88.24
441.88,91.19
442.55,89.29
443.24,86.71
443.91,89.02
444.58,89.55
445.27,87.21
445.97,85.96
446.67,86.21
447.32,91.19
447.98,91.74
448.65,89.82
449.30,91.74
449.90,99.34
450.50,100.33
451.10,100.67
451.71,98.68
452.32,97.09
453.00,89.02
453.79,75.57
454.51,83.57
455.23,83.33
455.96,82.42
456.67,84.51
457.39,82.87
458.12,81.97
458.81,86.96
459.51,86.46
460.22,84.51
460.90,87.46
461.60,86.46
462.30,84.99
462.98,88.24
463.69,84.51
464.37,88.24
465.06,87.21
465.74,87.98
466.40,91.19
467.05,92.31
467.73,89.02
468.37,92.59
469.00,96.46
469.63,94.04
470.34,84.51
471.07,83.10
471.81,80.86
472.50,87.21
473.17,89.02
473.84,89.82
474.50,90.36
475.15,92.02
475.84,87.72
476.54,85.47
477.22,87.72
477.93,84.75
478.63,85.96
479.33,85.96
480.03,85.23
480.72,87.21
481.38,90.63
482.04,91.46
482.66,95.85
483.29,96.15
483.92,94.94
484.54,96.77
485.16,96.15
485.81,93.17
