tempo_s,bpm_ecg
189.08,76.92
189.90,73.35
190.70,75.19
191.44,81.08
192.15,84.03
192.86,85.23
193.55,86.96
194.19,93.75
194.83,93.17
195.48,93.17
196.15,89.02
196.86,84.99
197.65,75.19
198.48,72.99
199.29,73.89
200.05,78.33
200.78,82.19
201.53,80.86
202.26,82.19
202.97,84.51
203.61,92.59
204.28,90.63
204.94,90.91
205.61,88.50
206.29,88.24
206.94,93.46
207.62,88.24
208.32,85.23
209.13,73.89
209.94,74.07
210.70,78.74
211.40,86.71
212.12,82.87
212.88,78.53
213.64,79.16
214.38,81.52
215.09,84.75
215.79,84.75
216.45,91.19
217.14,87.46
217.81,89.29
218.49,88.76
219.18,86.71
219.88,85.96
220.57,86.96
221.25,87.46
221.94,87.46
222.60,91.19
223.24,93.46
223.89,92.59
224.57,88.24
225.26,86.21
225.98,83.33
226.71,82.42
227.43,83.10
228.15,83.80
228.88,82.42
229.59,83.57
230.32,83.10
231.03,83.80
231.74,84.75
232.39,91.74
233.05,91.74
233.70,91.46
234.39,87.98
235.14,79.79
235.99,70.59
236.86,68.49
237.74,68.81
238.61,68.65
239.48,69.12
240.30,72.99
241.09,76.14
241.82,82.19
242.53,84.03
243.24,85.23
243.96,83.10
244.71,80.21
245.45,80.86
246.25,74.63
247.14,67.72
248.08,63.97
248.99,65.93
249.83,71.26
250.67,71.09
251.50,72.29
252.37,69.44
253.23,69.77
254.08,70.26
254.94,69.61
255.81,69.28
256.70,67.26
257.59,67.11
258.50,65.93
259.40,67.26
260.25,69.93
261.05,75.19
261.85,75.00
262.68,72.82
263.53,70.26
264.40,68.97
265.26,69.93
266.11,70.59
266.94,72.46
267.77,72.12
268.59,72.82
269.39,75.00
270.14,80.21
270.87,81.74
271.57,86.21
272.28,84.99
273.03,79.79
273.82,75.95
274.69,68.65
275.55,69.61
276.40,70.59
277.23,72.64
278.04,74.26
278.84,74.63
279.67,72.29
280.48,74.44
281.25,78.12
282.05,75.00
282.80,80.00
283.55,79.79
284.31,78.95
285.07,78.53
285.85,76.73
286.66,74.26
287.46,75.57
288.22,78.33
288.95,81.97
289.65,85.96
290.35,85.71
291.03,87.98
291.67,94.34
292.33,91.46
293.00,88.50
293.71,85.23
294.48,77.92
295.33,70.26
296.25,65.08
297.18,65.08
298.11,64.52
299.01,66.23
299.89,68.34
300.73,71.43
301.48,80.21
302.22,81.30
302.94,82.42
303.66,84.03
304.36,85.96
305.01,91.46
305.66,93.17
306.29,94.04
306.97,88.76
307.68,84.75
308.44,79.16
309.24,74.81
310.07,72.12
310.97,66.67
311.82,70.26
312.66,71.43
313.51,70.75
314.35,71.43
315.21,69.93
316.07,69.44
316.93,69.77
317.78,70.92
318.58,75.00
319.42,71.09
320.30,68.49
321.20,66.82
322.10,66.37
322.99,67.57
323.88,67.26
324.74,69.93
325.57,72.29
326.40,72.12
327.20,75.00
328.02,73.71
328.85,71.77
329.69,71.26
330.55,70.09
331.39,71.26
332.21,73.35
332.98,77.92
333.72,80.65
334.47,80.43
335.23,79.16
336.03,74.81
336.88,70.59
337.75,68.65
338.61,70.42
339.44,72.12
340.26,72.99
341.08,73.17
341.88,74.81
342.65,78.33
343.40,80.00
344.16,78.95
344.95,75.76
345.77,72.99
346.53,79.37
347.30,77.72
348.11,74.07
348.87,78.53
349.64,78.12
350.39,79.79
351.11,84.27
351.80,86.21
352.47,89.29
353.16,86.96
353.86,86.46
354.58,83.10
355.32,80.65
356.08,79.58
356.89,74.26
357.64,79.16
358.44,75.00
359.22,77.12
360.00,76.73
360.82,73.35
361.63,74.07
362.42,76.34
363.12,85.47
363.84,83.57
364.54,85.47
365.20,91.19
365.85,92.02
366.52,89.02
367.22,85.71
367.98,79.58
368.70,82.64
369.43,82.19
370.21,77.12
371.06,70.59
371.94,68.65
372.77,72.29
373.53,78.33
374.29,78.95
375.05,79.37
375.78,81.52
376.48,86.46
377.18,85.47
377.88,85.47
378.58,85.71
379.29,84.51
380.01,83.80
380.73,82.87
381.45,83.80
382.16,84.51
382.82,90.09
383.52,86.46
384.20,87.98
384.89,86.71
385.54,92.31
386.21,89.82
386.90,86.96
387.63,82.19
388.33,85.96
389.03,85.23
389.76,82.64
390.50,80.86
391.24,81.08
391.95,84.51
392.61,90.91
393.27,90.91
393.93,90.36
394.60,90.09
395.29,87.21
396.00,84.75
396.72,82.64
397.37,92.31
398.05,88.76
398.72,89.55
399.41,86.71
400.12,84.03
400.84,83.57
401.56,83.80
402.24,87.72
402.93,87.21
403.59,91.46
404.25,90.91
404.90,92.02
405.54,93.75
406.21,89.02
406.92,84.75
407.65,82.19
408.37,83.33
409.03,90.91
409.72,87.21
410.41,86.71
411.09,88.76
411.76,89.55
412.41,91.46
413.04,96.15
413.69,92.02
414.31,97.09
414.95,92.88
415.61,90.63
416.35,81.30
417.13,76.73
417.87,81.30
418.64,77.72
419.42,76.92
420.17,80.21
420.92,80.00
421.65,81.97
422.33,89.02
423.00,89.29
423.70,85.47
424.44,81.30
425.20,79.16
425.98,77.12
426.77,75.95
427.56,75.76
428.33,77.72
429.10,78.33
429.81,84.51
430.52,84.27
431.25,82.42
431.96,83.80
432.72,78.95
433.54,73.53
434.36,72.99
435.17,74.07
435.92,79.58
436.69,78.74
437.44,79.58
438.18,80.65
438.91,82.42
439.63,84.03
440.32,86.96
441.03,84.51
441.76,81.52
442.48,83.33
443.27,75.76
444.13,70.09
445.00,68.81
445.86,69.61
446.70,71.94
447.45,80.00
448.20,79.58
448.96,79.58
449.71,80.00
450.41,85.23
451.12,84.75
451.84,83.57
452.59,80.00
453.35,78.95
454.10,79.58
454.85,80.21
455.57,83.57
456.31,81.08
457.05,80.86
457.75,84.99
458.45,85.71
459.16,85.47
459.82,90.36
460.48,91.19
461.17,86.96
461.92,80.21
462.65,81.30
463.41,78.95
464.20,76.53
465.00,74.44
465.82,73.17
466.65,72.64
467.46,74.07
468.27,74.07
469.06,76.14
469.84,76.92
470.63,76.14
471.40,77.12
472.21,74.26
473.04,72.29
473.89,70.92
474.73,71.09
475.59,70.09
476.44,70.26
477.29,70.92
478.14,70.42
479.01,69.12
479.88,68.97
480.74,69.93
481.60,69.44
482.46,70.09
483.30,70.75
484.03,82.19
484.78,80.86
485.51,81.52
486.27,78.95
487.07,75.38
487.87,74.81
488.67,74.81
489.43,79.37
490.12,86.71
490.80,88.50
491.50,85.96
492.21,84.51
492.93,83.10
493.59,90.36
494.30,84.99
495.04,81.30
